sample_id,proposal_seed,policy_seed,strategy,original_representation,best_representation,original_prediction,best_prediction,best_drift,candidate_query_budget,candidate_model_queries,total_model_queries,candidate_proposals,representation_valid_candidates,valid_candidates,accepted_candidates,acceptance_rate,perturbation_size,elapsed_seconds,proposal_operators,drift_per_model_query,query_budget_exhausted
row_3386,20275036,20275037,random,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccccc3-c3ccccc32)cc1,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(n2)Oc2cc([*])ccc2C32c3c=cccc3-c3cnccc32)cc1,3.2880756855010986,2.666213035583496,0.6218626499176025,30,30,31,248,63,63,0,,3,0.27277088499977253,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.020728754997253417,True
row_3386,20275036,20275038,greedy,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccccc3-c3ccccc32)cc1,[*]C(=O)c1ccc(C(-O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccccc3-c3cccccI32)cc1,3.2880756855010986,4.137005805969238,0.8489301204681396,30,30,31,318,41,41,13,0.3170731707317073,3,0.28115761999970346,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.028297670682271323,True
row_3386,20275036,20275039,beam,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccccc3-c3ccccc32)cc1,[*]OC(=O)c1Cccc(C(=O)Oc2c[Si]cc3c(c2)Oc2cc([*])ccc2C32c3ccccIc3-c3ccccc32)cc1,3.2880756855010986,3.8173465728759766,0.5292708873748779,30,30,31,72,31,31,0,,3,0.10926092899990181,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.01764236291249593,True
row_3386,20275036,20275040,metropolis_mcmc,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccccc3-c3ccccc32)cc1,[*]OC(=O)c1ccc(C(=O)Oc2c[N+]cc3c(c2)Oc2cc([*])ccc2C32c3cNcccc3-c3ccCccc32)cc1,3.2880756855010986,3.860482931137085,0.5724072456359863,30,30,31,125,47,47,25,0.5319148936170213,3,0.15923899300014455,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.019080241521199543,True
row_3386,20275036,20275041,evolutionary,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccccc3-c3ccccc32)cc1,[*]C(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccccc3-c3cnccc32)cc1,3.2880756855010986,4.053467750549316,0.7653920650482178,30,30,31,90,34,34,34,1.0,2,0.12342715299973861,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.025513068834940592,True
row_3014,20276045,20276046,random,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC([*])=O)cc3)c3ccccc3Cc3ccccc32)cc1,[*]Oc1ccc(C2(c3ccc(OC(=O)CCPCCC=CC([*])O)cc3)c3ccccc3Cc3ccccc32)cc1,3.9293832778930664,3.4773342609405518,0.45204901695251465,30,30,31,239,45,45,0,,3,0.21889347399974213,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.015068300565083821,True
row_3014,20276045,20276047,greedy,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC([*])=O)cc3)c3ccccc3Cc3ccccc32)cc1,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCICCC([*])O)cc3)c3ccccc3Cc3cnccc32)cc1,3.9293832778930664,3.666898250579834,0.2624850273132324,30,21,22,1500,387,387,3,0.007751937984496124,3,1.2140774549998241,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.01249928701491583,False
row_3014,20276045,20276048,beam,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC([*])=O)cc3)c3ccccc3Cc3ccccc32)cc1,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCC([*])O)cc3)c3ccccs3Cc3ccccc32)cc1,3.9293832778930664,2.3149781227111816,1.6144051551818848,30,30,31,136,36,36,0,,3,0.14801054400004432,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.053813505172729495,True
row_3014,20276045,20276049,metropolis_mcmc,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC([*])=O)cc3)c3ccccc3Cc3ccccc32)cc1,[*]Oc1ccc(C2(c3ccc(OC(=O)CCPCCC=CC([*])O)cc3)c3ccccc3Cc3ccccc32)cc1,3.9293832778930664,3.4773342609405518,0.45204901695251465,30,30,31,197,58,58,34,0.5862068965517241,3,0.20162821099984285,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.015068300565083821,True
row_3014,20276045,20276050,evolutionary,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC([*])=O)cc3)c3ccccc3Cc3ccccc32)cc1,[*]Nc1ccc(C2(c3ccc(OC(=O)CCCCCCCC([*])=O)cc3)c3ccccc3Cc3ccccs32)cc1,3.9293832778930664,1.8351378440856934,2.094245433807373,30,30,31,386,63,63,63,1.0,3,0.3737719079999806,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.06980818112691244,True
row_3164,20277054,20277055,random,[*]CCC(C)CO[*],[*][N+]CC(C)[*],6.136872291564941,3.0984249114990234,3.038447380065918,30,30,31,458,51,51,0,,3,0.05556038299982902,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.1012815793355306,True
row_3164,20277054,20277056,greedy,[*]CCC(C)CO[*],[*]CC(N)CS[*],6.136872291564941,4.693255424499512,1.4436168670654297,30,30,31,303,52,52,5,0.09615384615384616,3,0.04769696199991813,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.04812056223551432,True
row_3164,20277054,20277057,beam,[*]CCC(C)CO[*],[*]CC([N+]I)CO[*],6.136872291564941,3.6361348628997803,2.500737428665161,30,30,31,119,35,35,0,,3,0.034079535999808286,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.08335791428883871,True
row_3164,20277054,20277058,metropolis_mcmc,[*]CCC(C)CO[*],[*]CC(Br)C[N+]O[*],6.136872291564941,1.943023681640625,4.193848609924316,30,30,31,211,61,61,17,0.2786885245901639,3,0.3245906050001395,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.13979495366414388,True
row_3164,20277054,20277059,evolutionary,[*]CCC(C)CO[*],[*]CC(N)CS[*],6.136872291564941,4.693255424499512,1.4436168670654297,30,30,31,128,49,49,49,1.0,3,0.09337161799976457,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.04812056223551432,True
row_3354,20278063,20278064,random,[*]c1ccc([*])n1C,[*]c1=[Si]cc([*])n1I,2.6641454696655273,4.17905855178833,1.5149130821228027,30,30,31,175,30,30,0,,3,0.09646880400032387,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.05049710273742676,True
row_3354,20278063,20278065,greedy,[*]c1ccc([*])n1C,[*]c1c([*])n1CO,2.6641454696655273,4.969657897949219,2.3055124282836914,30,28,29,1500,255,255,5,0.0196078431372549,3,0.23449787699973967,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.08233972958156041,False
row_3354,20278063,20278066,beam,[*]c1ccc([*])n1C,[*]/c1nc\c([*])n1C,2.6641454696655273,5.039910793304443,2.375765323638916,30,30,31,96,38,38,0,,3,0.0408715509997819,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.07919217745463053,True
row_3354,20278063,20278067,metropolis_mcmc,[*]c1ccc([*])n1C,[*]c1c([*])n1CO,2.6641454696655273,4.969657897949219,2.3055124282836914,30,25,26,1500,255,255,5,0.0196078431372549,3,0.15389847699998427,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.09222049713134765,False
row_3354,20278063,20278068,evolutionary,[*]c1ccc([*])n1C,[*]c1cn\c([*])n1I,2.6641454696655273,5.416171550750732,2.752026081085205,30,30,31,121,47,47,47,1.0,3,0.04467668900042554,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.09173420270284018,True
row_3511,20279072,20279073,random,[*]CC(=S)NO[*],[*]CC(OF)O[*],2.083195447921753,7.056807518005371,4.973612070083618,30,30,31,636,46,46,0,,3,0.05964379099987127,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.16578706900278728,True
row_3511,20279072,20279074,greedy,[*]CC(=S)NO[*],[*]CI(F)NO[*],2.083195447921753,7.903822898864746,5.820627450942993,30,30,31,153,37,37,5,0.13513513513513514,3,0.034849946000122145,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.1940209150314331,True
row_3511,20279072,20279075,beam,[*]CC(=S)NO[*],[*]CC(I[Si])O[*],2.083195447921753,6.916665554046631,4.833470106124878,30,30,31,109,33,33,0,,3,0.030999016999885498,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.1611156702041626,True
row_3511,20279072,20279076,metropolis_mcmc,[*]CC(=S)NO[*],[*]CI(I)NO[*],2.083195447921753,6.7147088050842285,4.631513357162476,30,30,31,96,44,44,6,0.13636363636363635,3,0.03213862899974629,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.15438377857208252,True
row_3511,20279072,20279077,evolutionary,[*]CC(=S)NO[*],[*]C[Si](F)NO[*],2.083195447921753,8.088757514953613,6.00556206703186,30,30,31,145,31,31,31,1.0,3,0.03251213499970618,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.20018540223439535,True
row_3101,20280081,20280082,random,[*]CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],[*]CCCCCOC(CO)NCC(F)(F)C(F)(F)C(F)(F)[N-]C(F)(F)CNC(=O)[*],5.945934295654297,6.604175090789795,0.658240795135498,30,30,31,1258,38,38,0,,3,0.6660384779997912,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.021941359837849936,True
row_3101,20280081,20280083,greedy,[*]CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],[*]CCCSCOC(=O)NCC(F)(F)C(F)(F)C(S)(F)C(F)(F)COC(=O)O[*],5.945934295654297,5.0899763107299805,0.8559579849243164,30,30,31,141,34,34,7,0.20588235294117646,3,0.11529917200005002,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.028531932830810548,True
row_3101,20280081,20280084,beam,[*]CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],[*]CCCSOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=C)O[*],5.945934295654297,5.108666896820068,0.8372673988342285,30,30,31,70,33,33,0,,3,0.07459126300000207,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.027908913294474282,True
row_3101,20280081,20280085,metropolis_mcmc,[*]CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],[*]CCCCCC(CO)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC([Si]O)O[*],5.945934295654297,6.670539855957031,0.7246055603027344,30,30,31,592,40,40,16,0.4,3,0.3579058149998673,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.024153518676757812,True
row_3101,20280081,20280086,evolutionary,[*]CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],[*]CCCCCOC(C=O)SCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)O[*],5.945934295654297,6.5864973068237305,0.6405630111694336,30,30,31,193,33,33,33,1.0,3,0.13893748500004222,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.021352100372314452,True
row_3114,20281090,20281091,random,[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,[*]C(=O)Nc1ccc(C2(c3ccc(S4C(=O)c5ccc([*])cc5C4=O)cc3)C(C)sC(C)(C)C2)cc1,3.345487356185913,2.5141003131866455,0.8313870429992676,30,15,16,1500,18,18,0,,3,0.9635460039999089,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.055425802866617836,False
row_3114,20281090,20281092,greedy,[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,[*]C(=O)Nc1ccc(C2(c3ccc(I4C(=O)c5ccc([*])cc5C4=O)cc3)C(C)C[N+](C)(C)C2)cc1,3.345487356185913,2.688204765319824,0.6572825908660889,30,18,19,1500,24,24,5,0.20833333333333334,3,0.9796926290000556,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.03651569949256049,False
row_3114,20281090,20281093,beam,[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,[*](=O)Nc1ccc(C2(c3ccs(N4C(=O)c5ccc([*])cc5C4=O)cc3)CC(C)C(C)(C)C2)cc1,3.345487356185913,1.701312780380249,1.644174575805664,30,30,31,165,33,33,0,,3,0.19512106899992432,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.054805819193522134,True
row_3114,20281090,20281094,metropolis_mcmc,[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)[N+]I(C)C(C)(C)C2)cc1,3.345487356185913,2.5877015590667725,0.7577857971191406,30,20,21,1500,24,24,13,0.5416666666666666,3,0.9897089169999163,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.037889289855957034,False
row_3114,20281090,20281095,evolutionary,[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,[*]C(=O)Nc1ccc(C2(c3ccs(I4C([N+]O)c5ccc([*])cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,3.345487356185913,2.144749164581299,1.2007381916046143,30,25,26,1500,31,31,31,1.0,3,1.2640095420001671,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.04802952766418457,False
row_3112,20282099,20282100,random,[*]CC(C=C1)=CC=C1NO[*],[*]C(C=C1)=C=C1N[Si][*],5.274511337280273,3.2115585803985596,2.062952756881714,30,30,31,426,38,38,0,,3,0.12313634100019044,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.06876509189605713,True
row_3112,20282099,20282101,greedy,[*]CC(C=C1)=CC=C1NO[*],[*]CC([N+]=C1)=CSC=S1NO[*],5.274511337280273,2.2887303829193115,2.985780954360962,30,30,31,201,48,48,8,0.16666666666666666,3,0.09071728199978679,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.09952603181203207,True
row_3112,20282099,20282102,beam,[*]CC(C=C1)=CC=C1NO[*],[*]CC(C[N+]=SC1)=CS=C1NO[*],5.274511337280273,3.1362152099609375,2.138296127319336,30,30,31,68,32,32,0,,3,0.05968136700039395,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.0712765375773112,True
row_3112,20282099,20282103,metropolis_mcmc,[*]CC(C=C1)=CC=C1NO[*],[*]CC([N+]I=C1)=IC=C1NO[*],5.274511337280273,2.44765305519104,2.8268582820892334,30,30,31,74,33,33,10,0.30303030303030304,3,0.060533383000347385,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.09422860940297445,True
row_3112,20282099,20282104,evolutionary,[*]CC(C=C1)=CC=C1NO[*],[*]C(C=[N+]C1)=CCN=C1NO[*],5.274511337280273,3.2857370376586914,1.988774299621582,30,30,31,63,30,30,30,1.0,3,0.059228061999874626,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.06629247665405273,True
row_3334,20283108,20283109,random,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,[*]Oc#1ccc(C[N+](C)(C)c2cc#c(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,3.757862091064453,2.735595703125,1.0222663879394531,30,30,31,1145,69,69,0,,3,0.6912406930000543,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.03407554626464844,True
row_3334,20283108,20283110,greedy,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,[*]Oc1ccc(C[N+](C)(C)c2ccs(OC(=O)c3ccc(C([*])=O)nc3)cc2)cc1,3.757862091064453,1.7626309394836426,1.9952311515808105,30,12,13,1500,79,79,6,0.0759493670886076,3,1.0275588919998881,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.16626926263173422,False
row_3334,20283108,20283111,beam,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,[*]\Oc1ccc(C[N+](C)(C)c2cscc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,3.757862091064453,0.9450376033782959,2.8128244876861572,30,30,31,214,49,49,0,,3,0.19783608799980357,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.09376081625620523,True
row_3334,20283108,20283112,metropolis_mcmc,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,[*]Oc#1ccc(C[N+](C)(C)c2c#cc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,3.757862091064453,2.4723541736602783,1.2855079174041748,30,30,31,637,120,120,20,0.16666666666666666,3,0.4928777350000928,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.04285026391347249,True
row_3334,20283108,20283113,evolutionary,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,[*]c1ccs(C[N+](C)(C)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,3.757862091064453,2.5896003246307373,1.1682617664337158,30,30,31,430,47,47,47,1.0,3,0.2923347019996072,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.03894205888112386,True
row_3282,20284117,20284118,random,[*]NC(C)(C)CC([*])=O,[*]C(C)(C)CC([*])IO,5.854426383972168,7.347577095031738,1.4931507110595703,30,30,31,331,44,44,0,,2,0.05668175799974051,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.049771690368652345,True
row_3282,20284117,20284119,greedy,[*]NC(C)(C)CC([*])=O,[*]NPC(C)(C)CC([*])\OI,5.854426383972168,6.596907615661621,0.7424812316894531,30,30,31,180,49,49,7,0.14285714285714285,3,0.051730603000123665,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.024749374389648436,True
row_3282,20284117,20284120,beam,[*]NC(C)(C)CC([*])=O,[*]C(C)(CS)CC([*])-O,5.854426383972168,4.586361885070801,1.2680644989013672,30,30,31,79,30,30,0,,3,0.032375052999668696,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.04226881663004557,True
row_3282,20284117,20284121,metropolis_mcmc,[*]NC(C)(C)CC([*])=O,[*]CPC(C)(C)CC([*])\O,5.854426383972168,7.025150299072266,1.1707239151000977,30,30,31,169,53,53,20,0.37735849056603776,3,0.05193259699990449,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.03902413050333659,True
row_3282,20284117,20284122,evolutionary,[*]NC(C)(C)CC([*])=O,[*]C(C)(SC)CC([*])=S,5.854426383972168,3.551690101623535,2.302736282348633,30,30,31,146,35,35,35,1.0,3,0.04026310099970942,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.07675787607828775,True
row_3378,20285126,20285127,random,[*]c1ccc(C(Cl)(Cl)C([*])Cl)cc1,[*]s1ccc(I(Cl)(S)C([*])Cl)cc1,4.784985065460205,3.225893020629883,1.5590920448303223,30,30,31,279,50,50,0,,3,0.07796810999980153,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.05196973482767741,True
row_3378,20285126,20285128,greedy,[*]c1ccc(C(Cl)(Cl)C([*])Cl)cc1,[*]s1ccc(I(Cl)(Br)C([*])Cl)cc1,4.784985065460205,3.074502944946289,1.710482120513916,30,20,21,1500,94,94,4,0.0425531914893617,3,0.2742249139996602,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.0855241060256958,False
row_3378,20285126,20285129,beam,[*]c1ccc(C(Cl)(Cl)C([*])Cl)cc1,[*]s1ccc(I(Cl)(Cl)([*])Cl)cc1,4.784985065460205,2.9587857723236084,1.8261992931365967,30,30,31,235,57,57,0,,3,0.08120810399987022,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.06087330977121989,True
row_3378,20285126,20285130,metropolis_mcmc,[*]c1ccc(C(Cl)(Cl)C([*])Cl)cc1,[*]s1ccc(I(Cl)(Cl)([*])Cl)cc1,4.784985065460205,2.9587857723236084,1.8261992931365967,30,24,25,1500,74,74,9,0.12162162162162163,3,0.29349077699998816,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.07609163721402486,False
row_3378,20285126,20285131,evolutionary,[*]c1ccc(C(Cl)(Cl)C([*])Cl)cc1,[*]s1ccc(C(Cl)(Cl)S([*])I)cc1,4.784985065460205,2.966862201690674,1.8181228637695312,30,30,31,470,44,44,44,1.0,3,0.15086108300010892,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.060604095458984375,True
