sample_id,proposal_seed,policy_seed,strategy,original_representation,best_representation,original_prediction,best_prediction,best_drift,candidate_query_budget,candidate_model_queries,total_model_queries,candidate_proposals,representation_valid_candidates,valid_candidates,accepted_candidates,acceptance_rate,perturbation_size,elapsed_seconds,proposal_operators,drift_per_model_query,query_budget_exhausted
row_3386,20275036,20275037,random,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccccc3-c3ccccc32)cc1,[*]OC(=O)c1Sccc(C(=O)Oc2cc[N+]c3c(n2)Oc2cc([*])ccc2C32c3ccccc3-c3ccccc32)cc1,3.2880756855010986,3.8275933265686035,0.5395176410675049,12,12,13,50,18,18,0,,3,0.061910629000067274,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.044959803422292076,True
row_3386,20275036,20275038,greedy,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccccc3-c3ccccc32)cc1,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(n2)Oc2cc([*])ccc2C32c3ccccNc3-c3ccccc32)cc1,3.2880756855010986,2.9826669692993164,0.3054087162017822,12,12,13,24,15,15,3,0.2,2,0.04028681599993433,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.025450726350148518,True
row_3386,20275036,20275039,beam,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccccc3-c3ccccc32)cc1,[*]OC(=O)c1Sccc(C(=O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccccIc3-c3ccccc32)cc1,3.2880756855010986,3.6343510150909424,0.34627532958984375,12,12,13,27,12,12,0,,2,0.04228820899970742,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.028856277465820312,True
row_3386,20275036,20275040,metropolis_mcmc,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccccc3-c3ccccc32)cc1,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(n2)Oc2cc([*])ccc2C32c3ccccPc3-c3ccccc32)cc1,3.2880756855010986,2.993363380432129,0.2947123050689697,12,12,13,22,14,14,9,0.6428571428571429,2,0.03781969500005289,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.02455935875574748,True
row_3386,20275036,20275041,evolutionary,[*]OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccccc3-c3ccccc32)cc1,[*]C(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc([*])ccc2C32c3ccIccc3-c3ccccc32)cc1,3.2880756855010986,3.72993803024292,0.4418623447418213,12,12,13,30,13,13,0,,2,0.0458352929999819,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.03682186206181844,True
row_3014,20276045,20276046,random,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC([*])=O)cc3)c3ccccc3Cc3ccccc32)cc1,[*]Oc1ccc(C2(c3ccc(OC(=O)CPCCCC=CC([*])O)cc3)c3ccccc3Cc3ccccc32)cc1,3.9293832778930664,3.533414840698242,0.3959684371948242,12,12,13,104,18,18,0,,3,0.09385804100020323,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.03299736976623535,True
row_3014,20276045,20276047,greedy,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC([*])=O)cc3)c3ccccc3Cc3ccccc32)cc1,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCICCC([*])O)cc3)c3ccccc3Cc3cnccc32)cc1,3.9293832778930664,3.666898250579834,0.2624850273132324,12,12,13,89,20,20,3,0.15,3,0.08851829800005362,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.021873752276102703,True
row_3014,20276045,20276048,beam,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC([*])=O)cc3)c3ccccc3Cc3ccccc32)cc1,[*]Oc1ccc(C2(c3ccc(OC(=O)CCC=CCCCCC([*])OBr)cc3)c3ccccc3Cc3ccccc32)cc1,3.9293832778930664,3.5427775382995605,0.38660573959350586,12,12,13,33,13,13,0,,3,0.04450925199989797,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.03221714496612549,True
row_3014,20276045,20276049,metropolis_mcmc,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC([*])=O)cc3)c3ccccc3Cc3ccccc32)cc1,[*]Oc1ccc(C2(c3ccc(OC(=O)CCOCCC=CC([*])O)cc3)c3ccccc3Cc3ccccc32)cc1,3.9293832778930664,3.5646543502807617,0.3647289276123047,12,12,13,63,13,13,10,0.7692307692307693,3,0.07019516300033501,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.03039407730102539,True
row_3014,20276045,20276050,evolutionary,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC([*])=O)cc3)c3ccccc3Cc3ccccc32)cc1,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCC([*])=O)cc3)c3ccccc3Cc3cnccs32)cc1,3.9293832778930664,2.056259870529175,1.8731234073638916,12,12,13,35,13,13,0,,3,0.05443473700006507,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.1560936172803243,True
row_3164,20277054,20277055,random,[*]CCC(C)CO[*],[*]CC(NBr)CO[*],6.136872291564941,5.240499019622803,0.8963732719421387,12,12,13,74,12,12,0,,3,0.015600108999933582,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.0746977726618449,True
row_3164,20277054,20277056,greedy,[*]CCC(C)CO[*],[*]CC(Br)CS[*],6.136872291564941,4.753446102142334,1.3834261894226074,12,12,13,28,13,13,4,0.3076923076923077,3,0.01058710000006613,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.11528551578521729,True
row_3164,20277054,20277057,beam,[*]CCC(C)CO[*],[*]CN(C)[N-]CO[*],6.136872291564941,5.425293922424316,0.711578369140625,12,12,13,27,14,14,0,,3,0.010988027000166767,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.059298197428385414,True
row_3164,20277054,20277058,metropolis_mcmc,[*]CCC(C)CO[*],[*]CC(Br)[N-]CO[*],6.136872291564941,5.137980937957764,0.9988913536071777,12,12,13,60,17,17,7,0.4117647058823529,3,0.014735349000147835,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.08324094613393147,True
row_3164,20277054,20277059,evolutionary,[*]CCC(C)CO[*],[*]CCCC(C)CO[*],6.136872291564941,7.024980545043945,0.8881082534790039,12,12,13,66,24,24,0,,1,0.015271796999968501,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.07400902112325032,True
row_3354,20278063,20278064,random,[*]c1ccc([*])n1C,[*]c1cNcc([*])n1O,2.6641454696655273,3.9180305004119873,1.25388503074646,12,12,13,60,12,12,0,,2,0.0192630100000315,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.10449041922887166,True
row_3354,20278063,20278065,greedy,[*]c1ccc([*])n1C,[*]c1c([*])n1CO,2.6641454696655273,4.969657897949219,2.3055124282836914,12,12,13,89,22,22,5,0.22727272727272727,3,0.019216314000004786,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.19212603569030762,True
row_3354,20278063,20278066,beam,[*]c1ccc([*])n1C,[*]c1cn\c([*])n1C,2.6641454696655273,4.909988880157471,2.2458434104919434,12,12,13,43,14,14,0,,2,0.017118271000072127,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.18715361754099527,True
row_3354,20278063,20278067,metropolis_mcmc,[*]c1ccc([*])n1C,[*]c1c([*])n1CO,2.6641454696655273,4.969657897949219,2.3055124282836914,12,12,13,89,22,22,5,0.22727272727272727,3,0.018771232000290183,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.19212603569030762,True
row_3354,20278063,20278068,evolutionary,[*]c1ccc([*])n1C,[*]c1cn\c([*])n1C,2.6641454696655273,4.909988880157471,2.2458434104919434,12,12,13,41,16,16,0,,2,0.016530015999705938,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.18715361754099527,True
row_3511,20279072,20279073,random,[*]CC(=S)NO[*],[*]CC(OF)O[*],2.083195447921753,7.056807518005371,4.973612070083618,12,12,13,55,14,14,0,,3,0.01333410699999149,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.4144676725069682,True
row_3511,20279072,20279074,greedy,[*]CC(=S)NO[*],[*]CC(I)NO[*],2.083195447921753,6.640738487243652,4.557543039321899,12,12,13,24,13,13,3,0.23076923076923078,2,0.011509970000133762,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.37979525327682495,True
row_3511,20279072,20279075,beam,[*]CC(=S)NO[*],[*]CC(I)NO[*],2.083195447921753,6.640738487243652,4.557543039321899,12,12,13,24,12,12,0,,2,0.011344143000314943,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.37979525327682495,True
row_3511,20279072,20279076,metropolis_mcmc,[*]CC(=S)NO[*],[*]CC(I)NO[*],2.083195447921753,6.640738487243652,4.557543039321899,12,12,13,24,13,13,3,0.23076923076923078,2,0.01147076899997046,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.37979525327682495,True
row_3511,20279072,20279077,evolutionary,[*]CC(=S)NO[*],[*]CC(Cl)NO[*],2.083195447921753,6.322985649108887,4.239790201187134,12,12,13,24,12,12,0,,2,0.011908685999969748,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.3533158500989278,True
row_3101,20280081,20280082,random,[*]CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],[*]CCCSCOC(CO)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)[*],5.945934295654297,5.361532688140869,0.5844016075134277,12,12,13,190,19,19,0,,3,0.11775279499988756,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.04870013395945231,True
row_3101,20280081,20280083,greedy,[*]CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],[*]CCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)O[*],5.945934295654297,6.198431968688965,0.25249767303466797,12,12,13,34,12,12,2,0.16666666666666666,2,0.03419656899995971,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.021041472752888996,True
row_3101,20280081,20280084,beam,[*]CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],[*]CCCCCOC(O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],5.945934295654297,6.367868423461914,0.4219341278076172,12,12,13,32,13,13,0,,1,0.03293397300012657,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.03516117731730143,True
row_3101,20280081,20280085,metropolis_mcmc,[*]CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],[*]CCCCSOC(CO)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(O)O[*],5.945934295654297,5.396611213684082,0.5493230819702148,12,12,13,115,14,14,9,0.6428571428571429,3,0.07743003799987491,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.045776923497517906,True
row_3101,20280081,20280086,evolutionary,[*]CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],[*]CCCCCOC(C=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)O[*],5.945934295654297,6.415524482727051,0.4695901870727539,12,12,13,32,13,13,0,,2,0.033539683999606495,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.03913251558939616,True
row_3114,20281090,20281091,random,[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,[*]C(=O)Nc1ccc(C2(c3ccc(I4C(=O)c5ccc([*])cc5C4=O)cc3)SC(C)C(C)(C)C2)cc1,3.345487356185913,3.1192026138305664,0.22628474235534668,12,12,13,909,14,14,0,,3,0.6082938990002731,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.018857061862945557,True
row_3114,20281090,20281092,greedy,[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,[*]C(=O)Nc1ccc(C2(c3ccc(I4C(=O)c5ccc([*])cc5C4=O)cc3)C(C)C[N+](C)(C)C2)cc1,3.345487356185913,2.688204765319824,0.6572825908660889,12,12,13,583,16,16,5,0.3125,3,0.41453847900038454,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.05477354923884074,True
row_3114,20281090,20281093,beam,[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,[*]C(=O)Nc1ccc(C2(c3ccs(N4C(=O)c5ccc([*])cc5C4=O)cc3)CC(C)C(C)(C)C2)cc1,3.345487356185913,2.183225393295288,1.162261962890625,12,12,13,22,12,12,0,,2,0.03659193299972685,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.09685516357421875,True
row_3114,20281090,20281094,metropolis_mcmc,[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,[*]C(=O)Nc1ccc(C2(c3ccc(I4C(=O)c5ccc([*])cc5C4=O)cc3)[N+]C(C)C(C)(C)C2)cc1,3.345487356185913,2.6242542266845703,0.7212331295013428,12,12,13,1024,16,16,9,0.5625,3,0.6776484959996196,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.060102760791778564,True
row_3114,20281090,20281095,evolutionary,[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,[*]C(=O)Nc1ccc(C2(c3ccs(I4C(O)c5ccc([*])cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,3.345487356185913,2.1560168266296387,1.1894705295562744,12,12,13,23,12,12,0,,3,0.03928614100004779,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.09912254412968953,True
row_3112,20282099,20282100,random,[*]CC(C=C1)=CC=C1NO[*],[*]CP([N+]C=C1)=CC=1NO[*],5.274511337280273,4.174976348876953,1.0995349884033203,12,12,13,124,14,14,0,,3,0.028060945999641262,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.09162791570027669,True
row_3112,20282099,20282101,greedy,[*]CC(C=C1)=CC=C1NO[*],[*]CC([N+]=C1)=CCC=1NO[*],5.274511337280273,3.3920392990112305,1.882472038269043,12,12,13,44,13,13,4,0.3076923076923077,3,0.016877356999884796,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.15687266985575357,True
row_3112,20282099,20282102,beam,[*]CC(C=C1)=CC=C1NO[*],[*]C(C=C1)=C=CC1NO[*],5.274511337280273,3.6257166862487793,1.6487946510314941,12,12,13,21,13,13,0,,3,0.01174001200024577,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.1373995542526245,True
row_3112,20282099,20282103,metropolis_mcmc,[*]CC(C=C1)=CC=C1NO[*],[*]CC([N+]C=C1)=CC=C1NO[*],5.274511337280273,2.800886631011963,2.4736247062683105,12,12,13,33,13,13,6,0.46153846153846156,1,0.01468690699994113,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.20613539218902588,True
row_3112,20282099,20282104,evolutionary,[*]CC(C=C1)=CC=C1NO[*],[*]CIC(C=C1)N=CC=C\1NO[*],5.274511337280273,3.8497941493988037,1.4247171878814697,12,12,13,21,12,12,0,,3,0.013320617999852402,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.11872643232345581,True
row_3334,20283108,20283109,random,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,[*]Oc#1ccc(C[N+](C)(C)c2cc#c(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,3.757862091064453,2.735595703125,1.0222663879394531,12,12,13,122,20,20,0,,3,0.08970970300015324,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.0851888656616211,True
row_3334,20283108,20283110,greedy,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,[*]Oc1ccc(C[N+](C)(C)c2ccs(OC(=O)c3ccc(C([*])=O)nc3)cc2)cc1,3.757862091064453,1.7626309394836426,1.9952311515808105,12,12,13,831,67,67,6,0.08955223880597014,3,0.47406620300034774,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.16626926263173422,True
row_3334,20283108,20283111,beam,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,[*]Oc#1ccc(C[N+](C)(C)c2cscc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,3.757862091064453,0.9952335357666016,2.7626285552978516,12,12,13,45,12,12,0,,3,0.042195916999844485,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.23021904627482095,True
row_3334,20283108,20283112,metropolis_mcmc,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,[*]Oc#1ccc(C[N+](C)(C)c2c#cc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,3.757862091064453,2.4723541736602783,1.2855079174041748,12,12,13,134,23,23,8,0.34782608695652173,3,0.10039136199975474,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.10712565978368123,True
row_3334,20283108,20283113,evolutionary,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,[*]Oc1ccc(C[N+](C)(C)c2ccc(OC(=O)c3ccc(C([*])=O)nc3)cc2)cc1,3.757862091064453,4.426791191101074,0.6689291000366211,12,12,13,41,12,12,0,,2,0.037847793999844725,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.05574409166971842,True
row_3282,20284117,20284118,random,[*]NC(C)(C)CC([*])=O,[*]C(C)(C)[Si]C([*])O,5.854426383972168,7.188010215759277,1.3335838317871094,12,12,13,68,16,16,0,,3,0.015405271999952674,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.11113198598225911,True
row_3282,20284117,20284119,greedy,[*]NC(C)(C)CC([*])=O,[*]CNC(C)(C)CC([*])\OCl,5.854426383972168,6.437878608703613,0.5834522247314453,12,12,13,37,13,13,3,0.23076923076923078,3,0.014052778000404942,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.048621018727620445,True
row_3282,20284117,20284120,beam,[*]NC(C)(C)CC([*])=O,[*]C(C)(C)CC([*])O,5.854426383972168,6.876855850219727,1.0224294662475586,12,12,13,17,12,12,0,,2,0.011267509999925096,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.08520245552062988,True
row_3282,20284117,20284121,metropolis_mcmc,[*]NC(C)(C)CC([*])=O,[*]CNC(C)(C)CC([*])\OCl,5.854426383972168,6.437878608703613,0.5834522247314453,12,12,13,37,13,13,3,0.23076923076923078,3,0.01440725999964343,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.048621018727620445,True
row_3282,20284117,20284122,evolutionary,[*]NC(C)(C)CC([*])=O,[*]C(C)(C)CC([*])=P,5.854426383972168,5.206006050109863,0.6484203338623047,12,12,13,22,13,13,0,,2,0.012176930999885371,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.054035027821858726,True
row_3378,20285126,20285127,random,[*]c1ccc(C(Cl)(Cl)C([*])Cl)cc1,[*]s1ccc(I(Cl)(S)C([*])Cl)cc1,4.784985065460205,3.225893020629883,1.5590920448303223,12,12,13,145,12,12,0,,3,0.03453504100025384,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.1299243370691935,True
row_3378,20285126,20285128,greedy,[*]c1ccc(C(Cl)(Cl)C([*])Cl)cc1,[*]s1ccc(I(Cl)(Br)C([*])Cl)cc1,4.784985065460205,3.074502944946289,1.710482120513916,12,12,13,319,31,31,4,0.12903225806451613,3,0.07291298600011942,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.142540176709493,True
row_3378,20285126,20285129,beam,[*]c1ccc(C(Cl)(Cl)C([*])Cl)cc1,[*]s1ccc(I(Cl)(Cl)S([*])Cl)cc1,4.784985065460205,3.308317184448242,1.476667881011963,12,12,13,52,12,12,0,,3,0.024533262999739236,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.1230556567509969,True
row_3378,20285126,20285130,metropolis_mcmc,[*]c1ccc(C(Cl)(Cl)C([*])Cl)cc1,[*]s1ccc(I(Cl)(S)C([*])Cl)cc1,4.784985065460205,3.225893020629883,1.5590920448303223,12,12,13,295,25,25,4,0.16,3,0.06565574899968851,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.1299243370691935,True
row_3378,20285126,20285131,evolutionary,[*]c1ccc(C(Cl)(Cl)C([*])Cl)cc1,[*]s1ccc(C(Cl)(Cl)S([*])Cl)cc1,4.784985065460205,3.2762444019317627,1.5087406635284424,12,12,13,29,12,12,0,,2,0.01770209200003592,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.1257283886273702,True
