defense,attack,source_id,clean_source_probability_under_defense,candidate_probability_under_defense,absolute_probability_change,prediction_flip
cnn_clean,evolutionary,13312,0.8082295656204224,0.21064680814743042,0.5975827574729919,True
cnn_random_aug,evolutionary,13312,0.7825122475624084,0.6902551651000977,0.09225708246231079,False
cnn_adv_mixed,evolutionary,13312,0.3589579164981842,0.5237194299697876,0.1647615134716034,True
cnn_clean,evolutionary,13162,0.5769733190536499,0.9548473358154297,0.3778740167617798,False
cnn_random_aug,evolutionary,13162,0.7333307266235352,0.9346022009849548,0.20127147436141968,False
cnn_adv_mixed,evolutionary,13162,0.6265082955360413,0.7878170609474182,0.16130876541137695,False
cnn_clean,evolutionary,9785,0.23360806703567505,0.027566753327846527,0.20604130625724792,False
cnn_random_aug,evolutionary,9785,0.26651984453201294,0.33721843361854553,0.07069858908653259,False
cnn_adv_mixed,evolutionary,9785,0.9323808550834656,0.8302565813064575,0.10212427377700806,False
cnn_clean,evolutionary,17659,0.982491672039032,0.9989386200904846,0.016446948051452637,False
cnn_random_aug,evolutionary,17659,0.6760940551757812,0.9153374433517456,0.23924338817596436,False
cnn_adv_mixed,evolutionary,17659,0.5812959671020508,0.7829049229621887,0.20160895586013794,False
cnn_clean,evolutionary,690,0.009371818043291569,0.06746350228786469,0.05809168517589569,False
cnn_random_aug,evolutionary,690,0.19495077431201935,0.38140180706977844,0.1864510327577591,False
cnn_adv_mixed,evolutionary,690,0.370707631111145,0.5503033995628357,0.17959576845169067,True
cnn_clean,evolutionary,13687,0.4804913401603699,0.9659161567687988,0.48542481660842896,True
cnn_random_aug,evolutionary,13687,0.5097997188568115,0.7418554425239563,0.23205572366714478,False
cnn_adv_mixed,evolutionary,13687,0.5363215804100037,0.7009922862052917,0.16467070579528809,False
cnn_clean,evolutionary,601,0.5267961621284485,0.9511961340904236,0.4243999719619751,False
cnn_random_aug,evolutionary,601,0.848267138004303,0.9615090489387512,0.11324191093444824,False
cnn_adv_mixed,evolutionary,601,0.8061959147453308,0.7753143310546875,0.03088158369064331,False
cnn_clean,evolutionary,13354,0.7185173034667969,0.9906589984893799,0.272141695022583,False
cnn_random_aug,evolutionary,13354,0.27331167459487915,0.5895019769668579,0.31619030237197876,True
cnn_adv_mixed,evolutionary,13354,0.5612719058990479,0.39623796939849854,0.16503393650054932,True
cnn_clean,evolutionary,11514,0.9064962267875671,0.49582505226135254,0.4106711745262146,True
cnn_random_aug,evolutionary,11514,0.4190210998058319,0.4653894603252411,0.04636836051940918,False
cnn_adv_mixed,evolutionary,11514,0.701517641544342,0.5254404544830322,0.17607718706130981,False
cnn_clean,evolutionary,6005,0.80347740650177,0.25817373394966125,0.5453037023544312,True
cnn_random_aug,evolutionary,6005,0.546915590763092,0.54401034116745,0.00290524959564209,False
cnn_adv_mixed,evolutionary,6005,0.17672224342823029,0.2150370180606842,0.03831477463245392,False
cnn_clean,evolutionary,3827,0.06066436320543289,0.004449828527867794,0.05621453374624252,False
cnn_random_aug,evolutionary,3827,0.5767037272453308,0.5525819063186646,0.02412182092666626,False
cnn_adv_mixed,evolutionary,3827,0.7919050455093384,0.6316568851470947,0.16024816036224365,False
cnn_clean,evolutionary,2857,0.3556325137615204,0.9184548258781433,0.5628223419189453,True
cnn_random_aug,evolutionary,2857,0.4677693545818329,0.4655779302120209,0.0021914243698120117,False
cnn_adv_mixed,evolutionary,2857,0.6234806776046753,0.7911251187324524,0.1676444411277771,False
cnn_clean,evolutionary,7684,0.44395196437835693,0.984485387802124,0.5405334234237671,True
cnn_random_aug,evolutionary,7684,0.5646631717681885,0.8085070252418518,0.24384385347366333,False
cnn_adv_mixed,evolutionary,7684,0.7214711308479309,0.8617450594902039,0.14027392864227295,False
cnn_clean,evolutionary,1318,0.9236491322517395,0.08093664050102234,0.8427125215530396,True
cnn_random_aug,evolutionary,1318,0.6560011506080627,0.260687917470932,0.39531323313713074,True
cnn_adv_mixed,evolutionary,1318,0.733298659324646,0.5506303906440735,0.1826682686805725,False
cnn_clean,evolutionary,16882,0.55266273021698,0.9922887682914734,0.4396260380744934,False
cnn_random_aug,evolutionary,16882,0.5447351932525635,0.6532705426216125,0.10853534936904907,False
cnn_adv_mixed,evolutionary,16882,0.7149285674095154,0.737663745880127,0.022735178470611572,False
cnn_clean,evolutionary,18547,0.12544187903404236,0.029249200597405434,0.09619268029928207,False
cnn_random_aug,evolutionary,18547,0.3832095265388489,0.17598067224025726,0.2072288542985916,False
cnn_adv_mixed,evolutionary,18547,0.7107955813407898,0.5153493285179138,0.19544625282287598,False
cnn_clean,evolutionary,6959,0.9574182033538818,0.16254127025604248,0.7948769330978394,True
cnn_random_aug,evolutionary,6959,0.492910772562027,0.35620272159576416,0.13670805096626282,False
cnn_adv_mixed,evolutionary,6959,0.8325185179710388,0.8957952260971069,0.06327670812606812,False
cnn_clean,evolutionary,17052,0.4486943483352661,0.06344018131494522,0.3852541744709015,False
cnn_random_aug,evolutionary,17052,0.1999412328004837,0.17664740979671478,0.02329382300376892,False
cnn_adv_mixed,evolutionary,17052,0.7349037528038025,0.6278058290481567,0.10709792375564575,False
cnn_clean,evolutionary,19803,0.4789082109928131,0.006492620799690485,0.47241559624671936,False
cnn_random_aug,evolutionary,19803,0.7302262187004089,0.5003623366355896,0.22986388206481934,False
cnn_adv_mixed,evolutionary,19803,0.7172443270683289,0.49212077260017395,0.2251235544681549,True
cnn_clean,evolutionary,11163,0.7264100313186646,0.03206148371100426,0.6943485736846924,True
cnn_random_aug,evolutionary,11163,0.8180075883865356,0.5434118509292603,0.2745957374572754,False
cnn_adv_mixed,evolutionary,11163,0.37780171632766724,0.37593966722488403,0.0018620491027832031,False
cnn_clean,evolutionary,19245,0.6423093676567078,0.17204159498214722,0.47026777267456055,True
cnn_random_aug,evolutionary,19245,0.4879532754421234,0.6653281450271606,0.17737486958503723,True
cnn_adv_mixed,evolutionary,19245,0.45467105507850647,0.4738253653049469,0.01915431022644043,False
cnn_clean,evolutionary,1016,0.6643320918083191,0.07615706324577332,0.5881750583648682,True
cnn_random_aug,evolutionary,1016,0.7509323954582214,0.6112210750579834,0.13971132040023804,False
cnn_adv_mixed,evolutionary,1016,0.9219505786895752,0.8251957297325134,0.09675484895706177,False
cnn_clean,evolutionary,12164,0.6480952501296997,0.10486681759357452,0.5432284474372864,True
cnn_random_aug,evolutionary,12164,0.08149341493844986,0.15437927842140198,0.07288586348295212,False
cnn_adv_mixed,evolutionary,12164,0.8901612162590027,0.8987528085708618,0.00859159231185913,False
cnn_clean,evolutionary,10040,0.6540648341178894,0.017649108543992043,0.6364157199859619,True
cnn_random_aug,evolutionary,10040,0.15555620193481445,0.04727292060852051,0.10828328132629395,False
cnn_adv_mixed,evolutionary,10040,0.44153329730033875,0.5748436450958252,0.13331034779548645,True
cnn_clean,evolutionary,8194,0.24553054571151733,0.9889276027679443,0.743397057056427,True
cnn_random_aug,evolutionary,8194,0.10903678089380264,0.14483484625816345,0.03579806536436081,False
cnn_adv_mixed,evolutionary,8194,0.30691006779670715,0.5128071308135986,0.20589706301689148,True
cnn_clean,evolutionary,344,0.09070408344268799,0.005575402639806271,0.08512867987155914,False
cnn_random_aug,evolutionary,344,0.3193892240524292,0.17289462685585022,0.14649459719657898,False
cnn_adv_mixed,evolutionary,344,0.22393430769443512,0.2193301022052765,0.00460420548915863,False
cnn_clean,evolutionary,6568,0.1934359222650528,0.7924914956092834,0.5990555882453918,True
cnn_random_aug,evolutionary,6568,0.24926415085792542,0.3124581277370453,0.06319397687911987,False
cnn_adv_mixed,evolutionary,6568,0.3702978193759918,0.37054243683815,0.0002446174621582031,False
cnn_clean,evolutionary,9816,0.02828659676015377,0.5895724892616272,0.5612859129905701,True
cnn_random_aug,evolutionary,9816,0.31296077370643616,0.22698159515857697,0.08597917854785919,False
cnn_adv_mixed,evolutionary,9816,0.40533655881881714,0.5888651609420776,0.1835286021232605,True
cnn_clean,evolutionary,5912,0.31029123067855835,0.020346131175756454,0.2899450957775116,False
cnn_random_aug,evolutionary,5912,0.5347995758056641,0.5610125064849854,0.02621293067932129,False
cnn_adv_mixed,evolutionary,5912,0.6262956857681274,0.6093313694000244,0.016964316368103027,False
cnn_clean,evolutionary,9466,0.7594209909439087,0.025353748351335526,0.7340672612190247,True
cnn_random_aug,evolutionary,9466,0.11656509339809418,0.1906144618988037,0.07404936850070953,False
cnn_adv_mixed,evolutionary,9466,0.5815227627754211,0.4829882085323334,0.09853455424308777,True
cnn_clean,evolutionary,11129,0.9207763671875,0.22925598919391632,0.6915203928947449,True
cnn_random_aug,evolutionary,11129,0.9578867554664612,0.787956178188324,0.1699305772781372,False
cnn_adv_mixed,evolutionary,11129,0.4628910422325134,0.09760238230228424,0.3652886748313904,False
cnn_clean,evolutionary,4682,0.25521162152290344,0.015056192874908447,0.240155428647995,False
cnn_random_aug,evolutionary,4682,0.3902359902858734,0.22917109727859497,0.16106489300727844,False
cnn_adv_mixed,evolutionary,4682,0.2671312987804413,0.12132193148136139,0.1458093672990799,False
cnn_clean,evolutionary,16552,0.6739042401313782,0.1265411078929901,0.5473631620407104,True
cnn_random_aug,evolutionary,16552,0.26221543550491333,0.27146849036216736,0.009253054857254028,False
cnn_adv_mixed,evolutionary,16552,0.5826248526573181,0.6893667578697205,0.10674190521240234,False
cnn_clean,evolutionary,13333,0.4378577172756195,0.018229899927973747,0.4196278154850006,False
cnn_random_aug,evolutionary,13333,0.07199570536613464,0.12354886531829834,0.051553159952163696,False
cnn_adv_mixed,evolutionary,13333,0.8343545198440552,0.3029184639453888,0.5314360857009888,True
cnn_clean,evolutionary,11106,0.8560131788253784,0.9927576780319214,0.13674449920654297,False
cnn_random_aug,evolutionary,11106,0.5159345269203186,0.5737717151641846,0.05783718824386597,False
cnn_adv_mixed,evolutionary,11106,0.7217473387718201,0.7672703266143799,0.045522987842559814,False
cnn_clean,evolutionary,2640,0.5331407189369202,0.026212027296423912,0.5069286823272705,True
cnn_random_aug,evolutionary,2640,0.4682992994785309,0.7019897699356079,0.23369047045707703,True
cnn_adv_mixed,evolutionary,2640,0.8661901354789734,0.9124287366867065,0.046238601207733154,False
cnn_clean,evolutionary,1284,0.46008679270744324,0.06756427884101868,0.39252251386642456,False
cnn_random_aug,evolutionary,1284,0.8914589285850525,0.8612397909164429,0.03021913766860962,False
cnn_adv_mixed,evolutionary,1284,0.6042341589927673,0.7844047546386719,0.18017059564590454,False
cnn_clean,evolutionary,19290,0.8108797669410706,0.18740439414978027,0.6234753727912903,True
cnn_random_aug,evolutionary,19290,0.7257086634635925,0.5863769054412842,0.13933175802230835,False
cnn_adv_mixed,evolutionary,19290,0.12819533050060272,0.14098070561885834,0.012785375118255615,False
cnn_clean,evolutionary,2607,0.06232749670743942,0.8984485864639282,0.8361210823059082,True
cnn_random_aug,evolutionary,2607,0.6782830357551575,0.8687559366226196,0.19047290086746216,False
cnn_adv_mixed,evolutionary,2607,0.9442230463027954,0.9249693155288696,0.01925373077392578,False
cnn_clean,evolutionary,6035,0.24982625246047974,0.8439313173294067,0.594105064868927,True
cnn_random_aug,evolutionary,6035,0.24555665254592896,0.43049153685569763,0.18493488430976868,False
cnn_adv_mixed,evolutionary,6035,0.785030722618103,0.8496694564819336,0.06463873386383057,False
cnn_clean,evolutionary,16163,0.8428213000297546,0.993939995765686,0.1511186957359314,False
cnn_random_aug,evolutionary,16163,0.8382912874221802,0.7994728684425354,0.038818418979644775,False
cnn_adv_mixed,evolutionary,16163,0.8890693783760071,0.9010154604911804,0.01194608211517334,False
cnn_clean,evolutionary,8511,0.525640606880188,0.052729617804288864,0.47291100025177,True
cnn_random_aug,evolutionary,8511,0.6668145060539246,0.7308642864227295,0.06404978036880493,False
cnn_adv_mixed,evolutionary,8511,0.5895380973815918,0.6186363101005554,0.029098212718963623,False
cnn_clean,evolutionary,5281,0.6413124203681946,0.1811753511428833,0.4601370692253113,True
cnn_random_aug,evolutionary,5281,0.3099750280380249,0.2131498157978058,0.09682521224021912,False
cnn_adv_mixed,evolutionary,5281,0.6477973461151123,0.4507150650024414,0.1970822811126709,True
cnn_clean,evolutionary,9272,0.6635370850563049,0.01821593940258026,0.6453211307525635,True
cnn_random_aug,evolutionary,9272,0.6459421515464783,0.27167654037475586,0.3742656111717224,True
cnn_adv_mixed,evolutionary,9272,0.5810230374336243,0.5419210195541382,0.039102017879486084,False
cnn_clean,evolutionary,724,0.16925229132175446,0.005564233288168907,0.163688063621521,False
cnn_random_aug,evolutionary,724,0.31479984521865845,0.5136275887489319,0.19882774353027344,True
cnn_adv_mixed,evolutionary,724,0.14972221851348877,0.1053815558552742,0.04434066265821457,False
cnn_clean,evolutionary,16531,0.8890122771263123,0.4135730564594269,0.4754392206668854,True
cnn_random_aug,evolutionary,16531,0.6983498930931091,0.5008845925331116,0.19746530055999756,False
cnn_adv_mixed,evolutionary,16531,0.9006296992301941,0.6670920848846436,0.23353761434555054,False
