source_id,source_sequence,candidate_sequence,attack_name,attack_family,seed,query_count,generation_count,runtime_seconds,valid_rdkit,constraint_pass,tanimoto_similarity,edit_distance,source_prediction,candidate_prediction,prediction_drift,signed_shift,objective_value,duplicate_proposals,failure_reason,llm_calls,llm_input_tokens,llm_output_tokens,prompt_mode,metadata
4123,[*]CCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],[*]CCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],evolutionary_search,evolutionary,777,1,272,0.09371733665466309,True,False,1.0,0,6.014569282531738,6.014569282531738,0.0,0.0,0.0,7,,0,0,0,,{'generation_history': []}
4126,[*]CCCCCCCCCCCCc1nnc([*])o1,[*]CCCCCCCCCCCCc1nnc([*])o1,evolutionary_search,evolutionary,777,1,277,0.07266068458557129,True,False,1.0,0,6.324803829193115,6.324803829193115,0.0,0.0,0.0,36,,0,0,0,,{'generation_history': []}
4133,[*]CCOC(=O)Nc1c(C)c(C)c(NC(=O)O[*])c(C)c1C,[*]CCOC(=O)Nc1c(C)c(C)c(NC(=O)O[*])c(C)c1C,evolutionary_search,evolutionary,777,1,268,0.1339733600616455,True,False,1.0,0,4.806201457977295,4.806201457977295,0.0,0.0,0.0,37,,0,0,0,,{'generation_history': []}
4135,[*]Oc1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(Oc5nc([*])nc(Sc6ccccc6)n5)cc4)cc3)cc2)cc1,[*]Oc1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(Oc5nc([*])nc(Sc6ccccc6)n5)cc4)cc3)cc2)cc1,evolutionary_search,evolutionary,777,1,264,0.3259916305541992,True,False,1.0,0,3.8087363243103027,3.8087363243103027,0.0,0.0,0.0,8,,0,0,0,,{'generation_history': []}
4142,[*]OC(CC)CC([*])=O,[*]OC(CC)CC([*])=O,evolutionary_search,evolutionary,777,1,261,0.04519319534301758,True,False,1.0,0,6.199307441711426,6.199307441711426,0.0,0.0,0.0,85,,0,0,0,,{'generation_history': []}
4151,[*]C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc([*])nc2)s1,[*]C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc([*])nc2)s1,evolutionary_search,evolutionary,777,1,279,0.1429119110107422,True,False,1.0,0,3.3801755905151367,3.3801755905151367,0.0,0.0,0.0,53,,0,0,0,,{'generation_history': []}
4159,[*]CCOC(=O)CCC(C)CC(=O)O[*],[*]CCOC(=O)CCC(C)CC(=O)O[*],evolutionary_search,evolutionary,777,1,268,0.07770967483520508,True,False,1.0,0,6.612929344177246,6.612929344177246,0.0,0.0,0.0,49,,0,0,0,,{'generation_history': []}
4172,C(=O)NONC(=O)NC(S1)=CC=C1N,C(=O)NONC(=O)NC(S1)=CC=C1N,evolutionary_search,evolutionary,777,1,253,0.08543014526367188,True,False,1.0,0,3.615555763244629,3.615555763244629,0.0,0.0,0.0,139,,0,0,0,,{'generation_history': []}
4178,[*]c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(c4ccc6[nH]c([*])nc6c4)C5=O)cc3C2=O)cc1,[*]c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(c4ccc6[nH]c([*])nc6c4)C5=O)cc3C2=O)cc1,evolutionary_search,evolutionary,777,1,281,0.35974669456481934,True,False,1.0,0,2.588487148284912,2.588487148284912,0.0,0.0,0.0,36,,0,0,0,,{'generation_history': []}
4180,[*]NCCCCCC(=O)CCCCCC([*])=O,[*]NCCCCCC(=O)CCCCCC([*])=O,evolutionary_search,evolutionary,777,1,283,0.08426403999328613,True,False,1.0,0,5.967001438140869,5.967001438140869,0.0,0.0,0.0,55,,0,0,0,,{'generation_history': []}
4181,[*]c1cccc(-c2nnc(-c3cc(Cl)c(-c4nnc([*])o4)cc3Cl)o2)c1,[*]c1cccc(-c2nnc(-c3cc(Cl)c(-c4nnc([*])o4)cc3Cl)o2)c1,evolutionary_search,evolutionary,777,1,261,0.23754358291625977,True,False,1.0,0,3.664288282394409,3.664288282394409,0.0,0.0,0.0,36,,0,0,0,,{'generation_history': []}
4183,[*]OC(C)COC(=O)CCCCCCCCC([*])=O,[*]OC(C)COC(=O)CCCCCCCCC([*])=O,evolutionary_search,evolutionary,777,1,282,0.07195758819580078,True,False,1.0,0,6.397207260131836,6.397207260131836,0.0,0.0,0.0,12,,0,0,0,,{'generation_history': []}
4193,[*]CC(C)CNC(=O)O[*],[*]CC(C)CNC(=O)O[*],evolutionary_search,evolutionary,777,1,266,0.04433178901672363,True,False,1.0,0,6.461583137512207,6.461583137512207,0.0,0.0,0.0,64,,0,0,0,,{'generation_history': []}
4197,[*]OCC(F)(F)C(F)(F)C(F)(F)COc1nc(F)nc([*])c1F,[*]OCC(F)(F)C(F)(F)C(F)(F)COc1nc(F)nc([*])c1F,evolutionary_search,evolutionary,777,1,278,0.13431286811828613,True,False,1.0,0,5.253641605377197,5.253641605377197,0.0,0.0,0.0,76,,0,0,0,,{'generation_history': []}
4198,[*]OP(=O)(Oc1ccc([*])cc1)OC1CCCCC1,[*]OP(=O)(Oc1ccc([*])cc1)OC1CCCCC1,evolutionary_search,evolutionary,777,1,251,0.15674304962158203,True,False,1.0,0,4.95906400680542,4.95906400680542,0.0,0.0,0.0,74,,0,0,0,,{'generation_history': []}
4201,[*]c1ccc(-n2c(=O)c3ccc4c5cc6c([*])ccc6n5c(=O)c-4cc3c2=O)cc1C,[*]c1ccc(-n2c(=O)c3ccc4c5cc6c([*])ccc6n5c(=O)c-4cc3c2=O)cc1C,evolutionary_search,evolutionary,777,1,272,0.3380110263824463,True,False,1.0,0,2.5088939666748047,2.5088939666748047,0.0,0.0,0.0,62,,0,0,0,,{'generation_history': []}
4202,[*]OC(CC([*])=O)C(C)(Cl)Cl,[*]OC(CC([*])=O)C(C)(Cl)Cl,evolutionary_search,evolutionary,777,1,256,0.05792236328125,True,False,1.0,0,6.136723518371582,6.136723518371582,0.0,0.0,0.0,66,,0,0,0,,{'generation_history': []}
4203,[*]Nc1ccc(CCNC(=O)CCCCC([*])=O)cc1,[*]Nc1ccc(CCNC(=O)CCCCC([*])=O)cc1,evolutionary_search,evolutionary,777,1,252,0.14901494979858398,True,False,1.0,0,4.774869918823242,4.774869918823242,0.0,0.0,0.0,45,,0,0,0,,{'generation_history': []}
4205,[*]OC1C(C)(C)C(OC(=O)C2CCC(C([*])=O)CC2)C1(C)C,[*]OC1C(C)(C)C(OC(=O)C2CCC(C([*])=O)CC2)C1(C)C,evolutionary_search,evolutionary,777,1,263,0.15715742111206055,True,False,1.0,0,6.252305030822754,6.252305030822754,0.0,0.0,0.0,78,,0,0,0,,{'generation_history': []}
