source_id,source_smiles,candidate_smiles,source_prediction_eV,candidate_prediction_eV,drift_eV,valid,independent_edit_count,string_edit_distance,atom_delta,components,site_was_aromatic,site_bonds_to_wildcard,site_element_from,site_element_to
2947,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC)cc1,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=S)cc2)C(=O)OC)cc1,4.8054304122924805,4.485674858093262,0.31975555419921875,True,1,3,0,1,False,0,O,S
2947,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC)cc1,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)S(=O)OC)cc1,4.8054304122924805,4.7746100425720215,0.030820369720458984,True,1,3,0,1,False,0,C,S
2947,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC)cc1,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=C)OC)cc1,4.8054304122924805,4.767445087432861,0.03798532485961914,True,1,3,0,1,False,0,O,C
2947,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC)cc1,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=N)OC)cc1,4.8054304122924805,4.787379264831543,0.0180511474609375,True,1,3,0,1,False,0,O,N
2947,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC)cc1,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=S)OC)cc1,4.8054304122924805,4.532094955444336,0.27333545684814453,True,1,3,0,1,False,0,O,S
2947,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC)cc1,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)CC)cc1,4.8054304122924805,4.796560764312744,0.008869647979736328,True,1,3,0,1,False,0,O,C
2947,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC)cc1,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)NC)cc1,4.8054304122924805,4.772810459136963,0.03261995315551758,True,1,3,0,1,False,0,O,N
2947,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC)cc1,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)SC)cc1,4.8054304122924805,4.680206775665283,0.12522363662719727,True,1,3,0,1,False,0,O,S
2947,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC)cc1,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)ON)cc1,4.8054304122924805,4.810757160186768,0.005326747894287109,True,1,3,0,1,False,0,C,N
2947,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC)cc1,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OO)cc1,4.8054304122924805,4.811824798583984,0.006394386291503906,True,1,3,0,1,False,0,C,O
2947,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC)cc1,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OS)cc1,4.8054304122924805,4.576328277587891,0.22910213470458984,True,1,3,0,1,False,0,C,S
2947,[*]Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC([*])=O)cc2)C(=O)OC)cc1,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OF)cc1,4.8054304122924805,4.818637847900391,0.013207435607910156,True,1,3,0,1,False,0,C,F
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*NCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.002903938293457,0.1080622673034668,True,1,3,0,1,False,1,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*OCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.0818095207214355,0.02915668487548828,True,1,3,0,1,False,1,C,O
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*Oc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(OCCOCCOCS*)c3)c2)c1,4.110966205596924,3.902125358581543,0.20884084701538086,True,1,18,0,1,False,1,C,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CNOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.087988376617432,0.022977828979492188,True,1,3,0,1,False,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*COOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.105188369750977,0.005777835845947266,True,1,3,0,1,False,0,C,O
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CSOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.000555038452148,0.11041116714477539,True,1,3,0,1,False,0,C,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCCCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.143799781799316,0.03283357620239258,True,1,3,0,1,False,0,O,C
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCNCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.096527576446533,0.014438629150390625,True,1,3,0,1,False,0,O,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCSCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.009008407592773,0.10195779800415039,True,1,3,0,1,False,0,O,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCONCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.103267192840576,0.007699012756347656,True,1,3,0,1,False,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOOCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.139629364013672,0.028663158416748047,True,1,3,0,1,False,0,C,O
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOSCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.118544101715088,0.0075778961181640625,True,1,3,0,1,False,0,C,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCNOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.103443622589111,0.0075225830078125,True,1,3,0,1,False,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCOOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.13961124420166,0.028645038604736328,True,1,3,0,1,False,0,C,O
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCSOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.118152618408203,0.007186412811279297,True,1,3,0,1,False,0,C,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCCCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.141401767730713,0.030435562133789062,True,1,3,0,1,False,0,O,C
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCNCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.095808982849121,0.015157222747802734,True,1,3,0,1,False,0,O,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCSCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.01724100112915,0.09372520446777344,True,1,3,0,1,False,0,O,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCONCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.103328704833984,0.007637500762939453,True,1,3,0,1,False,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOOCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.129266738891602,0.018300533294677734,True,1,3,0,1,False,0,C,O
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOSCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.101557731628418,0.00940847396850586,True,1,3,0,1,False,0,C,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCNOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.0893354415893555,0.02163076400756836,True,1,3,0,1,False,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCOOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.104338645935059,0.006627559661865234,True,1,3,0,1,False,0,C,O
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCSOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.011174201965332,0.0997920036315918,True,1,3,0,1,False,0,C,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCCc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.210683822631836,0.09971761703491211,True,1,3,0,1,False,0,O,C
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCNc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.093832969665527,0.017133235931396484,True,1,3,0,1,False,0,O,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCSc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.072497844696045,0.038468360900878906,True,1,3,0,1,False,0,O,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOS1=CC=CC(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)=C1,4.110966205596924,3.562878131866455,0.5480880737304688,True,1,11,0,1,True,0,C,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)ccn1,4.110966205596924,4.08986759185791,0.021098613739013672,True,1,6,0,1,True,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cncc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.07457971572876,0.03638648986816406,True,1,3,0,1,True,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1ccnc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.092209339141846,0.018756866455078125,True,1,3,0,1,True,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOC1=CC=CS(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)=C1,4.110966205596924,3.5469369888305664,0.5640292167663574,True,1,11,0,1,True,0,C,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(CC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.264285564422607,0.1533193588256836,True,1,3,0,1,False,0,N,C
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(OC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.160368919372559,0.049402713775634766,True,1,3,0,1,False,0,N,O
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(SC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.126572608947754,0.015606403350830078,True,1,3,0,1,False,0,N,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NS(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.061400413513184,0.049565792083740234,True,1,3,0,1,False,0,C,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=C)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,3.9701709747314453,0.14079523086547852,True,1,3,0,1,False,0,O,C
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=N)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.072965145111084,0.038001060485839844,True,1,3,0,1,False,0,O,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=S)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,3.834414482116699,0.2765517234802246,True,1,3,0,1,False,0,O,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)S2=CC=CC(C(=O)Nc3cccc(O*)c3)=C2)c1,4.110966205596924,3.596726894378662,0.5142393112182617,True,1,11,0,1,True,0,C,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cc(C(=O)Nc3cccc(O*)c3)ccn2)c1,4.110966205596924,4.093312740325928,0.017653465270996094,True,1,6,0,1,True,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cncc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.079427719116211,0.03153848648071289,True,1,3,0,1,True,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2ccnc(C(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.093312740325928,0.017653465270996094,True,1,3,0,1,True,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)C2=CC=CS(C(=O)Nc3cccc(O*)c3)=C2)c1,4.110966205596924,3.596726894378662,0.5142393112182617,True,1,11,0,1,True,0,C,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(S(=O)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.061383247375488,0.04958295822143555,True,1,3,0,1,False,0,C,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=C)Nc3cccc(O*)c3)c2)c1,4.110966205596924,3.9701709747314453,0.14079523086547852,True,1,3,0,1,False,0,O,C
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=N)Nc3cccc(O*)c3)c2)c1,4.110966205596924,4.072965145111084,0.038001060485839844,True,1,3,0,1,False,0,O,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=S)Nc3cccc(O*)c3)c2)c1,4.110966205596924,3.834414482116699,0.2765517234802246,True,1,3,0,1,False,0,O,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Cc3cccc(O*)c3)c2)c1,4.110966205596924,4.264268398284912,0.15330219268798828,True,1,3,0,1,False,0,N,C
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Oc3cccc(O*)c3)c2)c1,4.110966205596924,4.160370349884033,0.049404144287109375,True,1,3,0,1,False,0,N,O
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Sc3cccc(O*)c3)c2)c1,4.110966205596924,4.126805305480957,0.015839099884033203,True,1,3,0,1,False,0,N,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)NS3=CC=CC(O*)=C3)c2)c1,4.110966205596924,3.5391407012939453,0.5718255043029785,True,1,11,0,1,True,0,C,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cc(O*)ccn3)c2)c1,4.110966205596924,4.0921549797058105,0.01881122589111328,True,1,6,0,1,True,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cncc(O*)c3)c2)c1,4.110966205596924,4.074872970581055,0.03609323501586914,True,1,3,0,1,True,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3ccnc(O*)c3)c2)c1,4.110966205596924,4.092562198638916,0.018404006958007812,True,1,3,0,1,True,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)NC3=CC=CS(O*)=C3)c2)c1,4.110966205596924,3.5352940559387207,0.5756721496582031,True,1,11,0,1,True,0,C,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(C*)c3)c2)c1,4.110966205596924,4.137031555175781,0.026065349578857422,True,1,3,0,1,False,1,O,C
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(N*)c3)c2)c1,4.110966205596924,3.8558969497680664,0.2550692558288574,True,1,3,0,1,False,1,O,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(S*)c3)c2)c1,4.110966205596924,3.9382245540618896,0.17274165153503418,True,1,3,0,1,False,1,O,S
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)n3)c2)c1,4.110966205596924,4.169979572296143,0.05901336669921875,True,1,3,0,1,True,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)n2)c1,4.110966205596924,4.1704511642456055,0.05948495864868164,True,1,3,0,1,True,0,C,N
2948,[*]CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O[*])c3)c2)c1,*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)n1,4.110966205596924,4.166961669921875,0.05599546432495117,True,1,3,0,1,True,0,C,N
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*NC1CCC(COC(=O)CCCC(=O)O*)CC1,6.593692779541016,6.346451759338379,0.24724102020263672,True,1,3,0,1,False,1,C,N
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*OC(=O)CCCC(=O)OCC1CCC(O*)CC1,6.593692779541016,6.592798233032227,0.0008945465087890625,True,1,15,0,1,False,1,C,O
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*OC(=O)CCCC(=O)OCC1CCC(S*)CC1,6.593692779541016,5.414336681365967,1.1793560981750488,True,1,16,0,1,False,1,C,S
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CN1CCC(COC(=O)CCCC(=O)O*)CC1,6.593692779541016,6.147974014282227,0.44571876525878906,True,1,3,0,1,False,0,C,N
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*C[SH]1CCC(COC(=O)CCCC(=O)O*)CC1,6.593692779541016,5.747556686401367,0.8461360931396484,True,1,3,0,1,False,0,C,S
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CC1CCC(COC(=O)CCCC(=O)O*)CN1,6.593692779541016,6.302862167358398,0.2908306121826172,True,1,3,0,1,False,0,C,N
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CC1CCC(COC(=O)CCCC(=O)O*)CO1,6.593692779541016,6.488792896270752,0.10489988327026367,True,1,3,0,1,False,0,C,O
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CC1CCC(COC(=O)CCCC(=O)O*)CS1,6.593692779541016,5.894492149353027,0.6992006301879883,True,1,3,0,1,False,0,C,S
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CC1CCC(COC(=O)CCCC(=O)O*)NC1,6.593692779541016,6.302490234375,0.2912025451660156,True,1,3,0,1,False,0,C,N
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CC1CCC(COC(=O)CCCC(=O)O*)OC1,6.593692779541016,6.488278388977051,0.10541439056396484,True,1,3,0,1,False,0,C,O
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CC1CCC(COC(=O)CCCC(=O)O*)SC1,6.593692779541016,5.879434585571289,0.7142581939697266,True,1,3,0,1,False,0,C,S
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CC1CCN(COC(=O)CCCC(=O)O*)CC1,6.593692779541016,6.141624927520752,0.45206785202026367,True,1,3,0,1,False,0,C,N
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CC1CC[SH](COC(=O)CCCC(=O)O*)CC1,6.593692779541016,5.747759819030762,0.8459329605102539,True,1,3,0,1,False,0,C,S
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CC1CCC(NOC(=O)CCCC(=O)O*)CC1,6.593692779541016,6.580293655395508,0.013399124145507812,True,1,3,0,1,False,0,C,N
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CC1CCC(OOC(=O)CCCC(=O)O*)CC1,6.593692779541016,6.708958625793457,0.1152658462524414,True,1,3,0,1,False,0,C,O
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CC1CCC(SOC(=O)CCCC(=O)O*)CC1,6.593692779541016,6.278920650482178,0.3147721290588379,True,1,3,0,1,False,0,C,S
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CC1CCC(CCC(=O)CCCC(=O)O*)CC1,6.593692779541016,6.459271430969238,0.13442134857177734,True,1,3,0,1,False,0,O,C
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CC1CCC(CNC(=O)CCCC(=O)O*)CC1,6.593692779541016,6.338541030883789,0.25515174865722656,True,1,3,0,1,False,0,O,N
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CC1CCC(CSC(=O)CCCC(=O)O*)CC1,6.593692779541016,6.105929851531982,0.4877629280090332,True,1,3,0,1,False,0,O,S
2949,[*]CC1CCC(COC(=O)CCCC(=O)O[*])CC1,*CC1CCC(COS(=O)CCCC(=O)O*)CC1,6.593692779541016,6.48284912109375,0.11084365844726562,True,1,3,0,1,False,0,C,S
