polymer_id,original_representation,property_name,property_value,units,source_dataset,split,phase4_attack_family,phase4_attack_category,phase4_label_basis
poly_621,[*]c1ccc(C(=O)Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,Bandgap,2.8175,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3276,[*]CNC(=O)CCCCC(=O)NCC1COC([*])CO1,Bandgap,5.7675,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3565,[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N[*],Bandgap,6.0318,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3343,[*]OC(CC([*])=O)C(Cl)Cl,Bandgap,5.8216,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1664,[*]c1sc([*])c(OC)c1OC,Bandgap,4.1031,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3578,[*]CCCOC(=O)COCC(=O)O[*],Bandgap,6.046,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_701,[*]c1ccc(-c2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N([*])C6=O)cc4C3=O)c(C)c2)cc1C,Bandgap,2.9249,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1874,[*]CCc1c(Cl)c(Cl)c([*])c(Cl)c1Cl,Bandgap,4.3241,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2430,[*]CCc1ccc([*])s1,Bandgap,4.8896,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2559,[*]Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(=O)OC3C(C)(C)C(OC([*])=O)C3(C)C)cc2)cc1,Bandgap,5.0101,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3195,[*]CC(CO)(CO)CO[*],Bandgap,5.6943,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3545,[*]CCCCNC(=O)CCCCCCCCCCCCCCC(=O)N[*],Bandgap,6.0171,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3650,[*]CCOCCOCCOC(=O)C1CCC(C(=O)O[*])CC1,Bandgap,6.1348,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3968,[*]CCCCCC(=O)O[*],Bandgap,6.5974,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_4143,[*]CCCCOC(=O)OCC1CCC(COC(=O)O[*])CC1,Bandgap,7.0059,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1536,[*]CC([*])n1c2ccccc2c2ccccc21,Bandgap,3.9624,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1036,[*]c1ccc2c(c1)c1cc([*])ccc1n2C,Bandgap,3.3599,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1224,[*]CC([*])c1ccc(C(=O)Cc2ccccc2)cc1,Bandgap,3.5934,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2018,[*]CCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,Bandgap,4.4911,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_228,[*]C(=O)C(S1)=CC=C1C(=S)C(S2)=CC=C2[*],Bandgap,2.182,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3628,[*]C1CC2CC1C([*])C2CCCC,Bandgap,6.1081,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1882,[*]Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC([*])=O)cc21,Bandgap,4.341,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_770,[*]Oc1c(C)cc(C2(c3cc(C)c(OC(=O)c4cc(C([*])=O)cc(C(C)(C)C)c4)c(C)c3)CC(C)CC(C)(C)C2)cc1C,Bandgap,2.9976,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3346,[*]CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCO[*],Bandgap,5.8255,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1824,C([*])C(CCCC)=CC([*]),Bandgap,4.2773,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_688,[*]c1ccc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c(CP(=O)(OCC)OCC)c1,Bandgap,2.9129,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1698,[*]CCCCCCOc1ccc(C(=O)Oc2ccc(O[*])cc2)cc1,Bandgap,4.1516,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3719,[*]CCOCCOC(=O)CCCC(=O)O[*],Bandgap,6.2403,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2551,[*]CC1CC1COC(=O)c1cccc(C(=O)O[*])c1,Bandgap,5.001,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3731,[*]OC(COCCCC)COC([*])=O,Bandgap,6.2574,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1579,[*]CCCOc1cccc(C(=O)OC(=O)c2cccc(O[*])c2)c1,Bandgap,4.0132,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2778,[*]Cc1ccc(COC(=O)CCCCCCCC(=O)O[*])cc1,Bandgap,5.2217,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3903,[*]OC(C)COC(=O)CCCCCCC([*])=O,Bandgap,6.5116,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1451,[*]CCCCCCCc1nnc(-c2ccc(-c3nnc([*])o3)cc2)o1,Bandgap,3.8544,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_839,[*]CCOCCOC(=O)CC(=CC(=O)O[*])c1cc(C)ccc1OC,Bandgap,3.1,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3606,[*]NC(CC([*])=O)C(=O)OCCCC,Bandgap,6.072,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1532,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1CC#N,Bandgap,3.9557,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_4149,[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C(F)(F)C1(F)F,Bandgap,7.0615,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1606,[*]Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)C6CC7CC(C6)CC5C7)cc4)cc3)c2)cc1,Bandgap,4.0447,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1542,[*]CCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,Bandgap,3.9708,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3478,[*]CCCCCCC(=O)NCCCCCCNC(=O)CCCCCCO[*],Bandgap,5.9469,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1694,[*]Oc1cc(CCCC)cc(OC(=O)c2cccc(C([*])=O)c2)c1,Bandgap,4.1472,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1478,[*]Oc1ccc(-c2ccc(C([*])=O)cc2)cc1,Bandgap,3.8982,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_240,[*]CC(=O)Nc1ccc(Cc2ccc(NC(=O)CN3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,Bandgap,2.2184,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1951,[*]CC(S1)=CC=C1C(=O)O[*],Bandgap,4.4211,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1275,[*]C(=S)N([*])CC=C,Bandgap,3.6436,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1309,[*]C(=S)N([*])C,Bandgap,3.6807,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3983,[*]C1CCC([*])C1,Bandgap,6.6111,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3451,[*]NC(C)CC([*])=O,Bandgap,5.9253,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2801,[*]Oc1c(C(C)C)cc([*])cc1C(C)C,Bandgap,5.2366,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_553,[*]c1sc([*])c2nc(-c3ccccc3)c(CC)nc12,Bandgap,2.7281,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1104,[*]c1ccc2c(c1)c1cc([*])ccc1n2CC,Bandgap,3.4388,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1339,NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2CC(C=C3)=CC=C3,Bandgap,3.7146,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_976,[*]c1ccc(-c2cnc3cc(Oc4ccc5nc([*])cnc5c4)ccc3n2)cc1,Bandgap,3.2905,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_668,[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],Bandgap,2.8879,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2984,[*]Cc1ccc(COC(=O)CCCCCCCCCCC(=O)O[*])cc1,Bandgap,5.4468,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3389,[*]CNC(=O)CCCC(=O)N[*],Bandgap,5.8672,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3371,[*]NNC(=O)CCCCCCCCC([*])=O,Bandgap,5.857,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_422,[*]C=Cc1cc(OCCCCCC)c([*])cc1OC,Bandgap,2.5439,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2279,[*]CCCCOC(=O)C=CC(=O)O[*],Bandgap,4.7363,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1909,[*]c1cc(C)c([*])cn1,Bandgap,4.3718,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2073,[*]CCCCCCOC(=O)OCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O[*])cc2)cc1,Bandgap,4.5468,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3295,[*]CC([*])(C)C(=O)OCCBr,Bandgap,5.7827,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_849,[*]C(=O)Nc1cccc(C(=O)Nc2cccc(NC(=O)c3ccc4[nH]c(-c5ccc(-c6nc7cc([*])ccc7[nH]6)cc5)nc4c3)c2)c1,Bandgap,3.111,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1119,[*]C=C([*])c1cccs1,Bandgap,3.454,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1783,[*]CC(F)(F)C(F)(F)C(F)(F)COc1c(F)c(F)c(O[*])c(F)c1F,Bandgap,4.2427,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1374,[*]c1ccc(-n2cc3c(n2)C(=O)c2cn([*])nc2C3=O)cc1,Bandgap,3.7547,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2623,[*]CCSS[*],Bandgap,5.0819,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3730,[*]OC(=O)OCCCCCCOC(=O)OC1COC2C([*])COC12,Bandgap,6.2569,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3173,[*]CC(C)(C=O)C(F)(F)C([*])([2H])[2H],Bandgap,5.6608,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3274,[*]CCCCCCCCCCNC(=O)NCCCCCCCCNC(=O)N[*],Bandgap,5.7663,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_593,[*]CC([*])c1cc(Cl)ccc1Cl,Bandgap,2.784,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_924,[*]Nc1cc(NC(=O)c2ccc(C([*])=O)cc2)cc(C(=O)OCCOc2ccc(C=CC(=O)c3ccccc3)cc2)c1,Bandgap,3.212,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_379,[*]c1ccc(-c2ccc(-n3c(=O)c4c(F)c5c(=O)n([*])c(=O)c5c(F)c4c3=O)cc2C)c(C)c1,Bandgap,2.4968,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2449,[*]CCCN([*])C(=O)c1ccccc1,Bandgap,4.9047,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1086,[*]OCCOC(=O)CCCCC(=O)OCCOc1nc(-c2ccc(OC)cc2)nc([*])c1-c1ccc(OC)cc1,Bandgap,3.4169,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1420,C(F)(F)C(F)(F)C(S1)=CC=C1O,Bandgap,3.8151,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2584,[*]CCCCOC(=O)CCSCCCCCCSCCC(=O)O[*],Bandgap,5.0289,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3879,[*]OC(CCCCC)CC([*])=O,Bandgap,6.4777,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2763,[*]CCOCCOC(=O)CCSCCC(=O)O[*],Bandgap,5.2072,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3894,[*]CCCCCCCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],Bandgap,6.4986,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3536,[*]NC(C)C([*])=O,Bandgap,6.0074,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_4083,[*]CCCCCCCCCCCCCC(=O)O[*],Bandgap,6.7653,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1755,[*]Oc1ccc(OC(=O)c2cccc(Oc3cccc(C([*])=O)c3)c2)cc1,Bandgap,4.1992,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3895,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCCC([*])=O)CC2)CC1,Bandgap,6.5,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3242,[*]CC(C)O[*],Bandgap,5.7371,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2953,[*]CC(CS(=O)(=O)CC)O[*],Bandgap,5.4139,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_546,[*]CCC(C=C1)=CC=C1C(=S)[*],Bandgap,2.7148,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_605,[*]c1c(C)c(C)c(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c(C)c1C,Bandgap,2.7972,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_4036,[*]OC(C)COC(=O)CCCCCCCC([*])=O,Bandgap,6.6887,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1770,[*]CCCc1nc2cc3sc([*])nc3cc2s1,Bandgap,4.2161,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3279,[*]C=CCC[*],Bandgap,5.7686,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_371,[*]C=Cc1ccc([*])c2ccc(CCCCCCCCCCC)cc12,Bandgap,2.485,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3381,[*]CC(C)C1C(=O)N(CCC)C(=O)C1[*],Bandgap,5.862,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3995,[*]CCCCCOC(=O)CCCCCCCC(=O)O[*],Bandgap,6.624,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3934,[*]CCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(=O)O[*],Bandgap,6.5416,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2034,[*]Oc1ccc(Sc2ccc(Sc3ccc(Sc4ccc([*])cc4)cc3)cc2)cc1,Bandgap,4.5081,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1573,[*]CCOCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,Bandgap,4.0097,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3723,[*]OC(=O)CCCCCCCCCCCC([*])=O,Bandgap,6.2436,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_997,[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)O[*],Bandgap,3.3176,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3930,[*]CCCCCCCCc1nnc([*])o1,Bandgap,6.5384,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_4016,[*]CC([*])(C#N)C(=O)OCC(C)C,Bandgap,6.6657,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_340,[*]c1cc(COCCCCCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c([*])s1,Bandgap,2.4465,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2664,[*]Cc1cc(C)c(CNC(=O)CCCCC(=O)N[*])cc1C,Bandgap,5.1111,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1055,[*]c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,Bandgap,3.382,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3917,[*]C([*])O,Bandgap,6.5244,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2133,[*]Oc1cccc(C([*])=O)c1,Bandgap,4.5975,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1097,[*]Sc1ccc(C(=O)CNNCC(=O)c2ccc([*])cc2)cc1,Bandgap,3.4329,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_16,[*]C=C([*])C#N,Bandgap,0.9111,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1235,[*]Sc1ccc(Nc2ccc(Nc3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,Bandgap,3.6059,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1555,[*]Oc1ccc(OC(=O)c2cccc(C([*])=O)c2)cc1,Bandgap,3.9872,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2503,[*]CC(C)(C)CS[*],Bandgap,4.9455,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2539,[*]Cc1ccc(C(=O)N[*])cc1,Bandgap,4.9852,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_682,[*]c1ccc([N+](=O)[O-])c2c1C(=O)c1c([N+](=O)[O-])ccc([*])c1C2=O,Bandgap,2.9031,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3681,[*]CCCCCOC(=O)C(=O)O[*],Bandgap,6.1932,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_4019,[*]CCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],Bandgap,6.6662,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_63,[*]C=C[*],Bandgap,1.4732,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3286,[*]CCC(=O)NCC(=O)N[*],Bandgap,5.7744,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_323,[*]CNC(S1)=CC=C1C(=S)[*],Bandgap,2.4293,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_84,[*]c1cc(CCOC(=O)NCCCC)c([*])s1,Bandgap,1.5835,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1722,[*]Oc1ccc2ccc(OC(=O)Oc3cccc(OC([*])=O)c3)cc2c1,Bandgap,4.1699,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3334,[*]CCCCCCCCCCCC(=O)N([*])C,Bandgap,5.8166,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1335,[*]C(=O)c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc([*])s4)cc3)cc2)cc1,Bandgap,3.7073,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_4039,[*]CC1CCC(COC(=O)CCCCCCCC(=O)O[*])CC1,Bandgap,6.6905,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2134,[*]CCCCCCOC(=O)OCCCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O[*])cc2)cc1,Bandgap,4.5976,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3209,[*]CCCCCC(=O)NCCCCCOCCCCCNC(=O)CCCO[*],Bandgap,5.7098,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2340,[*]Nc1cccc(NC(=O)CCCCCCCCC([*])=O)c1,Bandgap,4.7951,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2766,[*]C(=O)C1CCCN1[*],Bandgap,5.2121,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1557,[*]CC(=O)C(S1)=CC=C1C(=O)[*],Bandgap,3.9882,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1592,[*]CCOC(=O)Nc1cccc2c(NC(=O)O[*])cccc12,Bandgap,4.0296,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3278,[*]CCCCCCOCC1(CO[*])CC1,Bandgap,5.7686,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2941,[*]OC(c1ccccc1)C(C)(C)C([*])=O,Bandgap,5.3988,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2688,[*]CC(C)C=C([*])C,Bandgap,5.1336,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1964,[*]CCc1ccc([*])c(Cl)c1,Bandgap,4.4319,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2450,[*]Oc1ccc(C(C)(CCC#N)c2ccc(OC([*])=O)cc2)cc1,Bandgap,4.9054,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2686,[*]CCOC(=O)Nc1cccc(NC(=O)O[*])c1,Bandgap,5.1312,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2460,[*]CCCC1CCN(SC(=O)OCCCCCCOC(=O)SN2CCC([*])CC2)CC1,Bandgap,4.9129,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_81,[*]c1sc([*])c(CCCCCCN(CC)c2ccccc2)c1CCCCCC,Bandgap,1.5590000000000002,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2521,[*]Cc1ccc(COC(=O)CCCCCCCCC(=O)O[*])cc1,Bandgap,4.9683,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3186,[*]C(=O)OCCCCOC(=O)N1CCN([*])CC1,Bandgap,5.6801,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_913,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)CCc3ccccc32)cc1,Bandgap,3.1984,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_154,[*]c1ccc(-c2cc(CCCCCCOC(=O)COc3ccccc3)c([*])s2)s1,Bandgap,1.9503,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3640,[*]CC#CCOC(=O)CCCCCCC(=O)O[*],Bandgap,6.125,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_491,[*]C(=O)C(S1)=CC=C1C(S2)=CC=C2O[*],Bandgap,2.6424,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_88,[*]C#CC#Cc1ccc([*])s1,Bandgap,1.5989,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_4038,[*]OC(C)CCOC(=O)CCCC([*])=O,Bandgap,6.6901,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_4184,[*]CC([*])C#N,Bandgap,7.7739,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1843,[*]OP(=O)(Oc1ccccc1)Oc1c(Cl)c(Cl)c([*])c(Cl)c1Cl,Bandgap,4.2965,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1834,O([*])CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CCSCCSCCC(=O)([*]),Bandgap,4.2864,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3755,[*]CC(C)(C)COC(=O)NCCCCCCNC(=O)O[*],Bandgap,6.29,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_4206,[*]OC(F)(F)C(F)(F)C([*])(F)F,Bandgap,9.3031,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2808,[*]CC(COCC=C)O[*],Bandgap,5.2481,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1217,[*]Nc1ccc([*])cc1CCCCCCCCCCCCCCC,Bandgap,3.5851,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3905,CNC(=O)NCOCO,Bandgap,6.5138,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3132,[*]C=CC(C)C([*])C(=O)OC(C)C,Bandgap,5.6207,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_652,[*]c1cc(-c2ccccc2)c([*])[nH]1,Bandgap,2.8604,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3513,[*]CC([*])OCC(=O)O,Bandgap,5.9833,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2089,[*]c1cc(OC)c([*])cc1OC,Bandgap,4.5598,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1238,[*]CC([*])C(=O)c1ccc(Br)c(OC)c1,Bandgap,3.6104,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_551,[*]c1cc(CCCCCC)c([*])[nH]1,Bandgap,2.7271,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2929,[*]CC1CCC(CNC(=O)CCCCC(=O)N[*])CC1,Bandgap,5.3885,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1769,[*]Oc1ccc(C(C)=Nc2ccccc2N=C(C)c2ccc([*])cc2)cc1,Bandgap,4.2147,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3659,[*]OC(=O)CCCCCCCCCCCCCCCCC([*])=O,Bandgap,6.1452,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1102,[*]c1ccc(-c2nc(-c3ccc(-c4nc([*])sc4C(=O)O)cc3)c(C(=O)O)s2)cc1,Bandgap,3.438,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1494,[*]Oc1cc(Cl)cc(Cl)c1[*],Bandgap,3.9114,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2920,[*]CCCC1(C)CCN(C(=O)CCC(=O)N2CCC([*])(C)CC2)CC1,Bandgap,5.3778,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_1030,[*]CCCCCCOc1ccc(C=Cc2ccc(O[*])cc2)cc1,Bandgap,3.3553,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3380,[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],Bandgap,5.8616,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3825,[*]CCCCCCCCCCOCO[*],Bandgap,6.3968,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2444,[*]Oc1ccc(C(C)(CC)c2ccc(OC([*])=O)c(C)c2)cc1C,Bandgap,4.9006,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2607,[*]NC(CCC(=O)OCc1ccccc1)C([*])=O,Bandgap,5.0666,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_4107,[*]CCOC(=O)CCCCCC(=O)O[*],Bandgap,6.8318,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2491,[*]Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,Bandgap,4.9385,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_3929,[*]CCOCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],Bandgap,6.5382,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2605,[*]CCCCCC(=O)NCc1ccc(CNC(=O)CCCCO[*])cc1,Bandgap,5.061,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_2160,[*]Cc1ccc(-c2ccc(CSC(=O)CCC(=O)S[*])cc2)cc1,Bandgap,4.6228,eV,polyverse_bandgap,train,clean,clean,measured_target
poly_4022,[*]CC([*])(CF)C(=O)OC,Bandgap,6.6709,eV,polyverse_bandgap,train,clean,clean,measured_target
